"Year","Plot","SpeciesID","TotalAbundance","Onset","Peak","End","Duration","Onset_DOY","Peak_DOY","End_DOY","Onset_Temp30","Peak_Temp30","End_Temp30"
2009,"Art1","Acari",27,NA,NA,NA,NA,167,185,209,0.337083333333333,2.31027777777778,7.65625
2009,"Art1","Agromyzidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art1","ANMU",484,172.803260014088,195.090929681319,220.639301741406,47.836041727318,168,184,206,0.523055555555556,2.08458333333333,7.16083333333333
2009,"Art1","Aphidoidea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art1","Apidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art1","Aranea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art1","Braconidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art1","Calliphoridae",16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art1","Cecidomyiidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art1","Ceraphronidae",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art1","Ceraphronoidea",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art1","Chalcidoidea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art1","CHCE",9482,161.408380451377,174.168692750623,188.124596271427,26.71621582005,160,173,187,-0.385694444444444,1.19847222222222,2.70736111111111
2009,"Art1","Coccinellidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art1","Coccoidea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art1","Coleoptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art1","Collembola",72,161.804459972929,181.149166922949,208.330772399699,46.52631242677,168,190,214,0.523055555555556,3.54638888888889,8.20027777777778
2009,"Art1","Copepoda",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art1","Culicidae",71,180.778916136648,189.796729219525,198.389902716305,17.610986579657,179,192,205,1.85347222222222,3.99541666666667,7.05875
2009,"Art1","Cynipoidea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art1","Dictynidae",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art1","Diptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art1","Empididae",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art1","Enchytraeidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art1","Ephydridae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art1","Faniidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art1","Geometridae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art1","Gracilariidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art1","Heleomyzidae",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art1","Hemiptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art1","Hymenoptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art1","Ichneumonidae",80,182.871384678703,196.179422113692,212.824105177723,29.95272049902,182,194,207,1.87277777777778,4.66791666666667,7.33263888888889
2009,"Art1","Latridiidae",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art1","Lepidoptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art1","Linyphiidae",5,NA,NA,NA,NA,150,172,203,-1.25847222222222,1.09555555555556,7.01
2009,"Art1","Lycaenidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art1","Lycosidae",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art1","Lygaeidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art1","Megaspilidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art1","MYSC",105,170.444007468075,193.160766371694,216.025029899402,45.581022431327,163,178,192,0.0644444444444444,1.75708333333333,3.99541666666667
2009,"Art1","Nematoda",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art1","Noctuidae",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art1","Notostraca",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art1","Nymphalidae",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art1","Ostracoda",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art1","Phoridae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art1","Pieridae ",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art1","PieridaeÂ ",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art1","Piophilidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art1","Platygastridae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art1","Plutellidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art1","Psocoptera",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art1","Psylloidea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art1","Scathophagidae",97,215.677236331472,227.571876646185,235.648160035394,19.970923703922,146,158,174,-2.74625,-0.830694444444444,1.33444444444444
2009,"Art1","Scelionidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art1","Siphonaptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art1","Syrphidae",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art1","Tachinidae",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art1","Tardigrada",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art1","Tenthredinidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art1","Thomisidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art1","Thysanoptera",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art1","Tipulidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art1","Tipuloidea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art1","Tortricidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art1","Trichoceridae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art1","Triopsidae ",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art1","TriopsidaeÂ ",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art2","Acari",602,161.162725409147,183.402721355539,214.223499697092,53.060774287945,163,182,206,0.0644444444444444,1.87277777777778,7.16083333333333
2009,"Art2","Agromyzidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art2","ANMU",1023,168.478577247643,183.321835212863,199.79712725754,31.318550009897,165,182,199,0.272083333333333,1.87277777777778,6.13875
2009,"Art2","Aphidoidea",6,NA,NA,NA,NA,170,192,215,0.865555555555556,3.99541666666667,8.23638888888889
2009,"Art2","Apidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art2","Aranea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art2","Braconidae",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art2","Calliphoridae",79,155.576088144227,168.920617940158,226.442519621219,70.866431476992,NA,NA,NA,NA,NA,NA
2009,"Art2","Cecidomyiidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art2","Ceraphronidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art2","Ceraphronoidea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art2","Chalcidoidea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art2","CHCE",1126,161.700028333471,171.999151469054,182.429591533326,20.729563199855,165,177,190,0.272083333333333,1.70361111111111,3.54638888888889
2009,"Art2","Coccinellidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art2","Coccoidea",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art2","Coleoptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art2","Collembola",579,160.211303763957,183.498718551026,216.1070728879,55.895769123943,162,179,209,-0.0288888888888889,1.85347222222222,7.65625
2009,"Art2","Copepoda",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art2","Culicidae",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art2","Cynipoidea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art2","Dictynidae",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art2","Diptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art2","Empididae",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art2","Enchytraeidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art2","Ephydridae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art2","Faniidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art2","Geometridae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art2","Gracilariidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art2","Heleomyzidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art2","Hemiptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art2","Hymenoptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art2","Ichneumonidae",98,180.256596813759,190.482570003257,201.904105559089,21.64750874533,180,193,207,1.8975,4.32777777777778,7.33263888888889
2009,"Art2","Latridiidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art2","Lepidoptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art2","Linyphiidae",375,161.692792337955,194.195435782378,228.946727222747,67.253934884792,160,182,217,-0.385694444444444,1.87277777777778,8.17055555555556
2009,"Art2","Lycaenidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art2","Lycosidae",191,171.071918719371,200.323915675129,227.588547997463,56.516629278092,168,190,215,0.523055555555556,3.54638888888889,8.23638888888889
2009,"Art2","Lygaeidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art2","Megaspilidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art2","MYSC",74,159.813566712124,175.431128126509,195.955504292285,36.141937580161,158,173,193,-0.830694444444444,1.19847222222222,4.32777777777778
2009,"Art2","Nematoda",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art2","Noctuidae",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art2","Notostraca",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art2","Nymphalidae",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art2","Ostracoda",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art2","Phoridae",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art2","Pieridae ",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art2","PieridaeÂ ",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art2","Piophilidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art2","Platygastridae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art2","Plutellidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art2","Psocoptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art2","Psylloidea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art2","Scathophagidae",44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art2","Scelionidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art2","Siphonaptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art2","Syrphidae",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art2","Tachinidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art2","Tardigrada",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art2","Tenthredinidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art2","Thomisidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art2","Thysanoptera",16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art2","Tipulidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art2","Tipuloidea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art2","Tortricidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art2","Trichoceridae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art2","Triopsidae ",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art2","TriopsidaeÂ ",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art3","Acari",144,169.666221708594,201.112453623557,228.790579180815,59.124357472221,168,197,226,0.523055555555556,5.39527777777778,7.08319444444444
2009,"Art3","Agromyzidae",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art3","ANMU",516,166.502058824065,187.809698895032,214.024488403979,47.522429579914,173,190,210,1.19847222222222,3.54638888888889,7.80152777777778
2009,"Art3","Aphidoidea",0,NA,NA,NA,NA,188,199,214,3.02319444444444,6.13875,8.20027777777778
2009,"Art3","Apidae",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art3","Aranea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art3","Braconidae",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art3","Calliphoridae",54,159.383896623597,217.355685107961,232.032126307385,72.648229683788,149,216,231,-1.41722222222222,8.19138888888889,5.51083333333333
2009,"Art3","Cecidomyiidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art3","Ceraphronidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art3","Ceraphronoidea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art3","Chalcidoidea",247,209.910898847777,219.265333385016,229.789665236398,19.878766388621,206,218,230,7.16083333333333,7.97208333333333,5.81583333333333
2009,"Art3","CHCE",58,170.042046305989,185.945744362016,203.982203505561,33.940157199572,177,189,203,1.70361111111111,3.36819444444444,7.01
2009,"Art3","Coccinellidae",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art3","Coccoidea",66,174.869228769641,196.968205832468,218.4532455609,43.584016791259,177,197,217,1.70361111111111,5.39527777777778,8.17055555555556
2009,"Art3","Coleoptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art3","Collembola",653,162.995535563838,188.091268532019,220.668768677385,57.673233113547,164,187,215,0.129305555555556,2.70736111111111,8.23638888888889
2009,"Art3","Copepoda",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art3","Culicidae",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art3","Cynipoidea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art3","Dictynidae",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art3","Diptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art3","Empididae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art3","Enchytraeidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art3","Ephydridae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art3","Faniidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art3","Geometridae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art3","Gracilariidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art3","Heleomyzidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art3","Hemiptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art3","Hymenoptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art3","Ichneumonidae",34,NA,NA,NA,NA,190,212,231,3.54638888888889,8.02333333333333,5.51083333333333
2009,"Art3","Latridiidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art3","Lepidoptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art3","Linyphiidae",32,NA,NA,NA,NA,165,195,231,0.272083333333333,4.91402777777778,5.51083333333333
2009,"Art3","Lycaenidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art3","Lycosidae",246,168.323455430897,206.258640559558,230.021630164499,61.698174733602,162,184,215,-0.0288888888888889,2.08458333333333,8.23638888888889
2009,"Art3","Lygaeidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art3","Megaspilidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art3","MYSC",30,NA,NA,NA,NA,184,194,205,2.08458333333333,4.66791666666667,7.05875
2009,"Art3","Nematoda",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art3","Noctuidae",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art3","Notostraca",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art3","Nymphalidae",22,NA,NA,NA,NA,185,199,212,2.31027777777778,6.13875,8.02333333333333
2009,"Art3","Ostracoda",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art3","Phoridae",468,203.484330000695,210.741587300385,217.429826798807,13.945496798112,210,219,227,7.80152777777778,7.83708333333333,6.82805555555556
2009,"Art3","Pieridae ",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art3","PieridaeÂ ",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art3","Piophilidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art3","Platygastridae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art3","Plutellidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art3","Psocoptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art3","Psylloidea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art3","Scathophagidae",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art3","Scelionidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art3","Siphonaptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art3","Syrphidae",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art3","Tachinidae",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art3","Tardigrada",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art3","Tenthredinidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art3","Thomisidae",24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art3","Thysanoptera",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art3","Tipulidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art3","Tipuloidea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art3","Tortricidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art3","Trichoceridae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art3","Triopsidae ",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art3","TriopsidaeÂ ",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art4","Acari",438,169.493222623904,207.831637968306,230.212668348137,60.719445724233,170,197,226,0.865555555555556,5.39527777777778,7.08319444444444
2009,"Art4","Agromyzidae",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art4","ANMU",729,166.665857382861,185.777565883457,210.243074240607,43.577216857746,174,192,214,1.33444444444444,3.99541666666667,8.20027777777778
2009,"Art4","Aphidoidea",0,NA,NA,NA,NA,183,190,202,1.89777777777778,3.54638888888889,6.94277777777778
2009,"Art4","Apidae",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art4","Aranea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art4","Braconidae",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art4","Calliphoridae",29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art4","Cecidomyiidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art4","Ceraphronidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art4","Ceraphronoidea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art4","Chalcidoidea",95,205.001923362343,217.075833585956,229.743173722086,24.741250359743,204,218,230,6.99472222222222,7.97208333333333,5.81583333333333
2009,"Art4","CHCE",94,166.93682459191,180.673275869453,195.819605632683,28.882781040773,172,187,202,1.09555555555556,2.70736111111111,6.94277777777778
2009,"Art4","Coccinellidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art4","Coccoidea",44,NA,NA,NA,NA,183,199,217,1.89777777777778,6.13875,8.17055555555556
2009,"Art4","Coleoptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art4","Collembola",1160,162.596923318996,183.710764432068,213.303963410023,50.707040091027,167,190,215,0.337083333333333,3.54638888888889,8.23638888888889
2009,"Art4","Copepoda",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art4","Culicidae",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art4","Cynipoidea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art4","Dictynidae",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art4","Diptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art4","Empididae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art4","Enchytraeidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art4","Ephydridae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art4","Faniidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art4","Geometridae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art4","Gracilariidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art4","Heleomyzidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art4","Hemiptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art4","Hymenoptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art4","Ichneumonidae",46,NA,NA,NA,NA,184,209,230,2.08458333333333,7.65625,5.81583333333333
2009,"Art4","Latridiidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art4","Lepidoptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art4","Linyphiidae",47,NA,NA,NA,NA,165,183,232,0.272083333333333,1.89777777777778,5.26708333333333
2009,"Art4","Lycaenidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art4","Lycosidae",174,163.456425424981,193.385372159145,225.712881500233,62.256456075252,168,190,221,0.523055555555556,3.54638888888889,7.67611111111111
2009,"Art4","Lygaeidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art4","Megaspilidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art4","MYSC",42,NA,NA,NA,NA,183,193,205,1.89777777777778,4.32777777777778,7.05875
2009,"Art4","Nematoda",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art4","Noctuidae",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art4","Notostraca",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art4","Nymphalidae",12,NA,NA,NA,NA,197,209,220,5.39527777777778,7.65625,7.79041666666667
2009,"Art4","Ostracoda",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art4","Phoridae",81,199.765584916056,206.973143688458,215.245766907922,15.480181991866,197,210,222,5.39527777777778,7.80152777777778,7.65083333333333
2009,"Art4","Pieridae ",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art4","PieridaeÂ ",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art4","Piophilidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art4","Platygastridae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art4","Plutellidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art4","Psocoptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art4","Psylloidea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art4","Scathophagidae",16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art4","Scelionidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art4","Siphonaptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art4","Syrphidae",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art4","Tachinidae",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art4","Tardigrada",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art4","Tenthredinidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art4","Thomisidae",21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art4","Thysanoptera",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art4","Tipulidae",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art4","Tipuloidea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art4","Tortricidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art4","Trichoceridae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art4","Triopsidae ",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Art4","TriopsidaeÂ ",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
